word,sentence1,sentence2,sentence3,sentence4,sentence5,option_result
shiftless,"She couldn't stand his shiftless attitude towards work, always finding excuses to avoid responsibility",His shiftless behavior was evident in the way he lacked motivation and initiative in completing tasks,"Despite numerous warnings from his supervisor, he continued to display a shiftless approach to his job","His shiftless nature caused frustration among his colleagues, who had to pick up the slack",It was clear that his shiftless habits were hindering his professional growth and reputation.,"['quaver', 'profligate', 'shiftless', 'syllabus', 'chauvinistic', 2]"
tasty,The chef prepared a tasty dish with a perfect balance of flavors,The aroma of the sizzling meat made everyone's mouths water in anticipation of the tasty meal,Each bite of the dessert was a delightful explosion of sweet and creamy goodness,"The restaurant is known for its tasty cocktails, which are expertly crafted by skilled mixologists","Customers always leave satisfied, praising the restaurant for its consistently tasty offerings.","['tasty', 'ominous', 'hauteur', 'unimpeachable', 'drivel', 0]"
mite,"Sure, here is a paragraph with the word ""mite"" used in five sentences: The tiny mite crawled slowly along the edge of the leaf, searching for its next meal","With its eight legs moving methodically, the mite navigated through the intricate maze of veins on the leaf's surface","Despite its small size, the mite possessed a keen sense of smell, allowing it to detect nearby predators","The mite paused briefly to groom itself, removing any dirt or debris that had collected on its body","As the sun began to set, the mite retreated to the safety of a nearby crevice, ready to rest until the next day.","['conservatory', 'mite', 'dandy', 'impotent', 'banal', 1]"
ennoble,Ennobling others through acts of kindness and compassion is a noble pursuit that can leave a lasting impact on individuals,We have the power to ennoble those around us by uplifting their spirits and encouraging them to reach their full potential,It is important to remember that simple gestures of generosity can ennoble both the giver and the receiver,"By recognizing the inherent worth and dignity of every person, we can enoble society as a whole","Let us strive to ennoble ourselves and inspire others to do the same, creating a more empathetic and connected world.","['ennoble', 'anomalous', 'decode', 'hike', 'mite', 0]"
dehydrate,It is important to stay hydrated throughout the day to prevent dehydration,Drinking enough water helps to regulate body temperature and keep the skin healthy,"When you exercise, you may sweat more and become dehydrated if you don't replenish fluids","Signs of dehydration include dry mouth, dizziness, and fatigue",Remember to drink water regularly to avoid becoming dehydrated.,"['detract', 'stunt', 'syllabus', 'prod', 'dehydrate', 4]"
morose,The dark clouds hovering above cast a morose shadow over the once cheerful garden,The morose expression on Sarah's face indicated that she was deeply troubled by something,"Despite their best efforts to cheer him up, Tom remained in a morose state following the loss of his beloved pet",The somber music playing in the background added to the overall morose atmosphere of the room,"As the sun set, a palpable sense of morose melancholy settled over the small town.","['anomalous', 'precipice', 'morose', 'compunction', 'mentor', 2]"
awkward,The conversation had an awkward pause as neither person knew what to say next,The room was filled with an awkward tension as everyone avoided making eye contact,"She felt awkward at the party, standing alone in a corner with a drink in hand",The situation grew even more awkward when their ex unexpectedly walked into the room,"Despite the awkwardness of the situation, they both managed to laugh it off and carry on.","['quaver', 'awkward', 'morose', 'vapid', 'ominous', 1]"
reap,"In life, what you sow is what you reap","It is important to remember that every action has consequences, and we must be prepared to reap what we have sown","Take the time to sow positivity and kindness, so that you may reap the rewards of a fulfilling life",The efforts you put in now will determine what you will reap in the future,"So, sow good seeds and be patient as you wait to reap the benefits of your hard work.","['faction', 'interim', 'mentor', 'reap', 'precipice', 3]"
amenable,John was known for being amenable to new ideas and was always willing to listen to different perspectives,His amenable attitude towards collaboration made him a valuable team player in the workplace,"Sarah found the project partners to be amenable to her suggestions, which made the process run smoothly",The company's flexible policies made it amenable to attracting top talent in the industry,Being amenable to change is crucial for personal growth and development.,"['profligate', 'precipice', 'preempt', 'inanimate', 'amenable', 4]"
disinclination,"She displayed a clear disinclination towards public speaking, often avoiding opportunities to address a large audience","Despite her team members urging her to take on a leadership role, she expressed a strong disinclination towards the idea, preferring to work behind the scenes",The student's disinclination towards studying for the exam was evident in her lack of preparation and nonchalant attitude,"Even with the promise of a promotion, his disinclination towards working long hours remained unchanged, prioritizing work-life balance instead","The professor noticed a growing disinclination among students towards engaging in classroom discussions, opting for passive listening instead.","['dappled', 'balk', 'solemnity', 'indulgent', 'disinclination', 4]"
dappled,"The dappled sunlight filtered through the leaves of the trees, creating a beautiful pattern on the forest floor",Birds chirped happily in the dappled shade as a gentle breeze rustled the branches above,The dappled fur of the fawn blended seamlessly with the dappling of light and shadow around it,"Walking along the dappled pathway, she felt a sense of peace and serenity enveloping her",The dappled colors of the sunset painted the sky in a breathtaking display of nature's beauty.,"['extenuate', 'disinclination', 'subsidy', 'dappled', 'inanimate', 3]"
compunction,"Oftentimes, he acted impulsively and without compunction, disregarding the consequences of his actions","Despite his initial assertiveness, a sense of compunction gnawed at him as he realized the harm he had caused",The weight of his compunction grew heavier with each passing day as he reflected on his choices,"Compunction bubbled up within him, urging him to make amends for his wrongdoing",His heart felt heavy with compunction as he grappled with the remorse of his actions.,"['exquisite', 'dehydrate', 'compunction', 'inadvertent', 'unimpeachable', 2]"
admonish,The teacher had to admonish the students for talking during the lecture,She admonished her friend for not wearing a mask in crowded places,The coach admonished the players for not following the team rules,The boss admonished the employee for submitting the project late,The parent had to admonish their child for not doing their homework.,"['awkward', 'inadvertent', 'admonish', 'ostracize', 'ridicule', 2]"
referee,"In a soccer match, the referee plays a crucial role in enforcing the rules and ensuring fair play",The referee carries a whistle to signal fouls and stoppages in the game,Fans often express their displeasure with the referee's decisions through boos and shouts,It can be a challenging job for the referee to make split-second decisions under pressure,"Despite the criticism, the referee's primary goal is to maintain the integrity and spirit of the game.","['salve', 'referee', 'divert', 'mirage', 'subsidy', 1]"
hike,"As the sun rose over the mountains, Sarah and her friends set out on a challenging hike through the rugged terrain","The trail was steep and narrow, but the breathtaking views made every step worth it",They paused to rest and refuel with some snacks before continuing their hike towards the summit,The sense of accomplishment they felt when they finally reached the top was indescribable,"Descending back down the mountain, they knew this hike would be a cherished memory for years to come.","['narcissism', 'nautical', 'hike', 'exude', 'impeccable', 2]"
loquacious,"She was known for being incredibly loquacious, always eager to share her opinions and stories with anyone who would listen",Her loquacious nature often led her to dominate conversations with her constant chatter and anecdotes,"Despite sometimes overwhelming others with her loquaciousness, people found her storytelling charming and engaging","Her loquacious demeanor made her a popular figure at social gatherings, as she could effortlessly keep conversations going for hours on end","While some may find her loquacious tendencies exhausting, many admired her ability to captivate and entertain with her words.","['impotent', 'loquacious', 'hoary', 'oasis', 'deadpan', 1]"
profligate,"The profligate spender had a reputation for lavish parties and extravagant purchases, often leaving behind a trail of financial chaos","Despite numerous warnings, he continued his profligate ways, oblivious to the consequences that awaited him",His profligate lifestyle eventually caught up with him when he found himself drowning in debt and facing bankruptcy,"Many cautioned him about his profligate behavior, urging him to reconsider his reckless spending habits","In the end, his profligate actions led to his downfall, serving as a cautionary tale for others who failed to heed financial responsibilities.","['narcissism', 'deadpan', 'chauvinistic', 'barren', 'profligate', 4]"
paucity,The paucity of resources in the rural community was evident in the limited access to clean water and proper sanitation facilities,"Despite the paucity of funding for the arts program, the students were determined to showcase their talents on stage",The paucity of job opportunities in the small town forced many residents to commute long distances for work,The paucity of information about mental health resources made it challenging for individuals to seek help when needed,The community came together to address the paucity of affordable housing options for low-income families.,"['hub', 'asunder', 'loquacious', 'paucity', 'referee', 3]"
lexicographer,The lexicographer worked diligently to compile the most comprehensive dictionary in the English language,"As a renowned expert in lexicography, she meticulously researched the origins and meanings of words",The lexicographer's dedication to accuracy and detail set her apart in the field,Many aspiring lexicographers looked up to her as a mentor and inspiration,"Her contributions to the world of language and linguistics were invaluable, earning her a well-deserved reputation as a leading lexicographer.","['pandemic', 'inadvertent', 'contort', 'vapid', 'lexicographer', 4]"
contort,"Her face contorted in pain as she tried to lift the heavy box, causing her muscles to strain",The contorted shapes of the trees in the strong wind made the forest appear eerie and surreal,"He contorted his body into a twisted position in his yoga class, striving for flexibility",The contorted expression on his face revealed his deep anguish and inner turmoil,"The contorted path up the mountain was challenging, but the breathtaking view from the top made it all worthwhile.","['contort', 'bellwether', 'rankle', 'mastery', 'quell', 0]"
ominous,"Dark clouds gathered in the sky, casting an ominous shadow over the landscape below","The howling winds carried an ominous sound, causing the trees to sway in a menacing manner","As night fell, the eerie silence of the forest became more ominous, with every rustle of leaves sending a shiver down the spine","A lone wolf's mournful howl added to the ominous atmosphere, making the hairs on the back of one's neck stand on end","The sense of foreboding grew stronger as the moon disappeared behind the ominous clouds, signaling an impending storm.","['precipice', 'rankle', 'ominous', 'conservatory', 'pessimism', 2]"
prowess,"Her prowess in the martial arts was well-known throughout the community, earning her the respect of her peers","With unmatched prowess in problem-solving, she quickly rose through the ranks at her workplace","His cooking prowess was evident in every dish he prepared, earning him a reputation as a culinary wizard",The scientist's groundbreaking research showcased her intellectual prowess and innovation in the field,"Despite her young age, her artistic prowess was undeniable, capturing the attention of art enthusiasts worldwide.","['narcissism', 'prowess', 'syllabus', 'chauvinistic', 'divert', 1]"
salve,I often use a soothing salve to alleviate dry skin during the winter months,Applying a salve made from natural ingredients can help heal minor cuts and scrapes,The herbal salve is known for its healing properties and anti-inflammatory effects,My grandmother used to make a homemade salve that was passed down through generations,A small jar of salve is always kept in my first aid kit for any unexpected skin irritations.,"['hauteur', 'admonish', 'rife', 'tasty', 'salve', 4]"
mirage,"The shimmering heat created a mirage on the horizon, tricking the weary travelers into thinking they were closer to their destination than they actually were","As they approached, the mirage seemed to dance and shift, taunting them with its elusive beauty","The mirage played tricks on their eyes, making them question what was real and what was merely an illusion","Despite knowing it was a mirage, they couldn't help but feel a sense of wonder and awe at the fleeting sight before them","In the end, the mirage faded away, leaving them with only the harsh reality of the barren desert landscape.","['commencement', 'solemnity', 'mirage', 'extenuate', 'asunder', 2]"
raspy,"His voice sounded raspy, as if he had been speaking for hours without a break","The old radio crackled to life, emitting a raspy sound as the station tuned in",She could feel the raspy texture of the sandpaper against her fingertips as she sanded down the rough edges of the table,"The wind howled through the trees, creating a raspy whispering sound that sent shivers down her spine","Despite his raspy cough, he insisted on joining the hiking trip with his friends.","['drivel', 'quell', 'falsehood', 'paucity', 'raspy', 4]"
mastery,"His unmatched mastery of the piano was evident in every note he played, captivating audiences with his flawless technique and emotional depth","With years of dedicated practice, he had achieved a level of mastery that few could rival, earning him acclaim and admiration from fellow musicians and critics alike","His pursuit of mastery extended beyond music, as he approached every challenge with determination and a hunger for excellence","Through discipline and perseverance, he continued to refine his craft, pushing the boundaries of his own mastery time and time again",His unwavering commitment to mastery was a testament to his passion for his art and a reminder that true greatness is achieved through relentless dedication.,"['oasis', 'dappled', 'disinclination', 'mastery', 'loquacious', 3]"
narcissism,Narcissism is characterized by excessive self-admiration and a lack of empathy towards others,People with narcissistic tendencies often believe they are superior to those around them,The behavior of narcissism can be damaging to relationships as it focuses solely on self-importance,Individuals with narcissistic personalities may struggle to form deep connections with others due to their self-centered nature,It is essential to address and work on reducing narcissistic traits to foster healthier interactions with others.,"['chauvinistic', 'prowess', 'stunt', 'narcissism', 'disinclination', 3]"
pessimism,"Despite the challenges we face, we must not succumb to pessimism and instead strive for positivity and perseverance in our endeavors",Pessimism can cloud our judgment and hinder our ability to see potential opportunities and solutions,It is essential to address pessimism head-on and actively work towards shifting our mindset towards one of optimism and hope,"By acknowledging our pessimistic tendencies, we can take proactive steps to reframe our thinking and embrace a more positive outlook on life",It is important to remember that optimism and resilience can help us navigate difficult times with grace and determination.,"['sepulchral', 'pessimism', 'disinclination', 'venal', 'morose', 1]"
indulgent,"His indulgent nature often led him to spoil himself with lavish gifts, fancy dinners, and luxurious vacations","He had a weakness for indulgent desserts, especially rich chocolate cakes and creamy pastries","Despite his indulgent habits, he always maintained a sense of self-control when it came to his health and fitness",His friends admired his ability to enjoy life in an indulgent manner while also staying disciplined in other aspects,"Overall, his indulgent lifestyle brought him a sense of pleasure and satisfaction that he cherished.","['amenable', 'barren', 'faction', 'preeminent', 'indulgent', 4]"
sepulchral,"As the sun set behind the mountains, a sepulchral darkness enveloped the ancient graveyard, casting eerie shadows over the weathered tombstones","The wind whispered through the trees, creating a haunting atmosphere that felt almost sepulchral in its solemnity","The crypt stood silent and imposing, its sepulchral aura sending shivers down the spines of those who dared to approach","The echoes of footsteps reverberated off the damp walls, adding to the sepulchral ambience of the underground mausoleum","A lone candle flickered in the corner, its sepulchral glow illuminating the ghostly figures that seemed to dance in the shadows.","['profligate', 'pall', 'sepulchral', 'inanimate', 'barren', 2]"
panel,The panel of experts convened to discuss the latest findings in climate change research,The solar panel on the roof of the building provides clean energy for the entire facility,The artist carefully selected each color for the panel of the mosaic mural,The judge presiding over the case listened attentively to both sides of the argument during the panel discussion,A control panel on the dashboard of the car allows the driver to adjust various settings while on the road.,"['rife', 'panel', 'forestall', 'pall', 'salve', 1]"
