word,sentence1,sentence2,sentence3,sentence4,sentence5,option_result
resplendent,"The bride looked absolutely resplendent in her intricately embroidered gown, adorned with sparkling jewels that caught the light effortlessly","The grand ballroom was filled with resplendent decorations, from towering floral centerpieces to glittering chandeliers hanging from the ceiling","The setting sun cast a resplendent golden glow over the tranquil lake, painting the sky in hues of pink and orange","As the orchestra played a resplendent symphony, the audience was mesmerized by the harmonious music filling the concert hall","The majestic castle stood resplendent atop the hill, its imposing turrets and intricate carvings a testament to its rich history and grandeur.","['systemic', 'resplendent', 'begrudge', 'attribute', 'privation', 1]"
verdant,"The verdant meadows stretched out as far as the eye could see, painting a picture of lush greenery under the clear blue sky","Birds chirped merrily amidst the verdant trees that swayed gently in the breeze, creating a tranquil symphony of nature","The verdant hillsides were dotted with colorful wildflowers, adding a pop of vibrant hues to the serene landscape","A gentle stream meandered through the verdant valley, reflecting the sunlight in a shimmering dance","In the distance, the verdant peaks of the mountains loomed majestically, their snow-capped tips glistening in the sunlight.","['baroque', 'compromise', 'jingoism', 'repugnant', 'verdant', 4]"
remission,"After years of battling cancer, John received the news that his latest scans showed signs of remission, filling him with hope and gratitude","The oncologist explained that achieving remission was a significant milestone in John's treatment journey, but regular check-ups would be necessary to monitor his condition","Despite the uncertainty of whether the remission would be permanent, John chose to focus on living each day to the fullest",The sense of relief brought on by the remission allowed John to envision a future free from the constraints of the disease,"Ultimately, John's journey towards remission served as a reminder of the resilience of the human spirit in the face of adversity.","['remission', 'calumny', 'appurtenance', 'cursory', 'annex', 0]"
elocution,"His elocution was impeccable, delivering each word with precision and clarity that mesmerized the audience",The elocution coach praised her students for their progress in mastering pronunciation and intonation,"Through dedicated practice and coaching, his elocution skills improved significantly over time",She honed her elocution skills by participating in public speaking competitions and recitation events,The elocution class focused on techniques to improve voice projection and articulation for effective communication.,"['attribute', 'begrudge', 'elocution', 'barrage', 'singular', 2]"
ghastly,The ghastly scene of the abandoned haunted house sent shivers down my spine as I approached cautiously,"The ghastly howls of the wind echoed through the empty halls, creating an eerie atmosphere that made my heart race",The ghastly shadows that danced on the walls only added to the feeling of dread that consumed me,"As I explored further, the ghastly feeling of being watched intensified, making me want to flee the premises immediately","The ghastly truth of what had transpired in the house was slowly revealed, painting a picture of horror that I could not shake from my mind.","['ghastly', 'tedium', 'apparition', 'baroque', 'annex', 0]"
alchemy,"Alchemy is an ancient practice that combines elements of science, philosophy, and mystical beliefs",Practitioners of alchemy sought to transform base metals into gold and discover the elixir of life,"Through various experiments and rituals, alchemists believed they could achieve spiritual enlightenment and physical immortality",The practice of alchemy also involved the symbolic representation of the fundamental principles of nature,"Despite its mystical origins, alchemy laid the groundwork for modern chemistry and influenced the development of scientific thought.","['apogee', 'protocol', 'noisome', 'dire', 'alchemy', 4]"
singular,The singular focus of the team was evident as they worked tirelessly towards their goal,"Each member contributed their unique skills, forming a singular unit of excellence","Despite facing challenges, their determination remained singularly strong",The leader's vision provided a singular direction for the group to follow,"Together, they embodied a singular spirit of unity and dedication.","['singular', 'stupor', 'annex', 'recidivism', 'heinous', 0]"
tedium,The monotonous routine of his daily chores filled him with a sense of tedium that seemed never-ending,He longed for a break from the mind-numbing tedium of paperwork and meetings,The hours stretched on in a haze of tedium as he struggled to stay focused on his tasks,The tedium of waiting in line at the DMV drained all his energy and patience,"Each day seemed to blend into the next, marked only by the tedium of his repetitive job duties.","['singular', 'forensic', 'temporise', 'tedium', 'dire', 3]"
epilogue,"After the heartbreaking conclusion of the epic saga, the epilogue provided closure to the characters' tumultuous journey","Within the epilogue, the protagonist reflects on the lessons learned and the sacrifices made along the way",The epilogue beautifully tied up loose ends and gave a glimpse into the characters' future,Readers were left with a sense of fulfillment and satisfaction after reaching the epilogue's poignant conclusion,"The epilogue served as the perfect conclusion to a gripping narrative, leaving a lasting impact on all who experienced the story.","['avant-garde', 'ineluctable', 'epilogue', 'deploy', 'entity', 2]"
imperative,It is imperative that we address climate change with urgency and determination,Taking action to reduce our carbon footprint is imperative for the well-being of future generations,It is imperative that we prioritize sustainability in all aspects of our lives,The imperative need for renewable energy sources cannot be overstated in today's world,It is imperative that we work together to create a more environmentally conscious society.,"['verdant', 'presentiment', 'imperative', 'occult', 'jingoism', 2]"
stratagem,"She devised a clever stratagem to outwit her opponents in the upcoming debate, showcasing her sharp wit and strategic thinking","With each move carefully planned out, she executed her stratagem with precision and finesse, leaving her competitors struggling to keep up",The elaborate stratagem she had crafted involved a series of calculated maneuvers designed to achieve her ultimate goal of victory,"Despite the complexity of her stratagem, she remained composed and focused, never revealing her true intentions to those around her","As the competition intensified, she relied on her well-thought-out stratagem to navigate the challenges and emerge triumphant in the end.","['jingoism', 'generic', 'stratagem', 'stratagem', 'vanquish', 2]"
apogee,"The launch of the spacecraft reached its apogee, marking the furthest point in its orbit around the Earth","This moment represented the culmination of years of research and development, with the team celebrating the successful mission","As the spacecraft continued on its trajectory, it gradually descended from its apogee towards its perigee","The mission control team closely monitored the spacecraft's every move, ensuring it stayed on course even as it approached its apogee once again","The crew onboard the spacecraft marveled at the beauty of the Earth from the vantage point of the apogee, a truly breathtaking sight.","['cursory', 'ineluctable', 'apogee', 'conservatory', 'attribute', 2]"
rampant,"The spread of misinformation on social media platforms has become rampant in recent years, causing widespread confusion and fear among the public","Online scams and fraudulent activities are also rampant, taking advantage of unsuspecting individuals","In some regions, deforestation has reached rampant levels, threatening the delicate balance of ecosystems","The rise of antibiotic-resistant bacteria is a growing concern, with rampant misuse of these drugs contributing to the problem",It is crucial for authorities to address these rampant issues with strict regulations and enforcement measures to protect society and the environment.,"['forswear,', 'premeditated,', 'puritanical', 'dire', 'rampant', 4]"
exuberant,"Her exuberant personality lit up the room as soon as she entered, bringing a contagious energy to everyone around her","She greeted each person with an exuberant hug and a wide smile, spreading joy wherever she went","Her laughter was loud and exuberant, echoing through the space and filling it with warmth","Even her style was exuberant, with bright colors and bold patterns that reflected her vibrant spirit","Despite facing challenges, her exuberant optimism never wavered, inspiring others to stay positive and hopeful.","['heinous', 'inculcate', 'spurn', 'exuberant', 'singular', 3]"
reprobate,"In society, the reprobate is often viewed with a sense of disdain and mistrust due to their perceived immoral or unprincipled behavior","Some people believe that reprobates are beyond redemption, while others argue that everyone is capable of change","It can be challenging to interact with a reprobate, as their actions may consistently go against societal norms","Despite their reputation, reprobates may also be struggling with their own inner demons and past traumas",It's important to remember that empathy and understanding can sometimes help bridge the gap with a reprobate individual.,"['dire', 'presentiment', 'uncanny', 'reprobate', 'apogee', 3]"
appurtenance,"The mansion boasted several luxurious appurtenances, including a grand chandelier in the foyer and a marble fireplace in the living room","Each bedroom was equipped with its own appurtenance, such as a walk-in closet or a private balcony overlooking the garden",The kitchen featured modern appurtenances like a double oven and a built-in espresso machine,"The backyard was adorned with various appurtenances, like a fountain and a pergola with climbing roses",The property's most impressive appurtenance was undoubtedly the expansive swimming pool with a cascading waterfall.,"['imperative', 'deploy', 'compromise', 'appurtenance', 'barrage', 3]"
compromise,"In any relationship, compromise is key to maintaining harmony and understanding",It involves finding a middle ground where both parties can feel heard and respected,Sometimes compromise requires giving up a little to gain a lot in return,"It is a skill that requires patience, empathy, and open communication","By practicing compromise, we can build stronger connections and foster mutual growth and understanding.","['abound', 'access', 'temporise', 'override', 'compromise', 4]"
bulwark,"The ancient stone bulwark stood strong against the crashing waves, protecting the village from the relentless sea","Sentries stood watchful on the bulwark, ready to sound the alarm at the first sight of danger","The bulwark was a symbol of resilience and protection, a reminder of the village's fortitude in the face of adversity","Children often played around the bulwark, imagining themselves as valiant defenders of their home","Each evening, as the sun set behind the bulwark, casting long shadows across the beach, the villagers felt a sense of security and peace.","['cataclysm,', 'systemic', 'compunction,', 'bulwark', 'fragmentary', 3]"
