word,sentence1,sentence2,sentence3,sentence4,sentence5,option_result
accrue,"Over time, interest will accrue on the investment, increasing its value steadily",The company's profits will continue to accrue as sales grow in the upcoming quarter,It is important to monitor how expenses accrue to ensure financial stability,Benefits such as paid time off can accrue gradually over the course of employment,"By consistently saving a portion of your income, you can allow your savings to accrue and grow over time.","['accrue', 'abstemious', 'forshake', 'fidelity', 'gratuitous', 0]"
adamant,"She was adamant about sticking to her principles, even in the face of opposition",No amount of persuasion could sway her adamant stance on the matter,"He remained adamant in his decision, refusing to budge despite the pressure","The team leader was adamant that the project be completed on time, no excuses accepted","Despite their adamant protests, the new policy was implemented without further discussion.","['furtive', 'adamant', 'affinity', 'ambivalent', 'gregarious', 1]"
adjunct,An adjunct professor at the university teaches a class on cultural anthropology,The department hired an adjunct faculty member to assist with research projects,The adjunct therapist provides counseling services to students on a part-time basis,"As an adjunct requirement, students must complete an internship to gain practical experience",The adjunct position allows professionals to balance teaching with their primary career.,"['vicissitude', 'vitiate', 'visionary', 'adjunct', 'bereave', 3]"
admonish,"It is important to admonish children when they misbehave, so they can learn the value of respecting rules and boundaries",Parents often admonish their teenagers for risky behavior in order to keep them safe and out of trouble,Teachers may need to admonish students who are disruptive in class so they can create a conducive learning environment for everyone,Managers sometimes have to admonish employees for not following company policies or procedures to maintain professionalism in the workplace,"Admonishing others should be done with care and empathy, focusing on constructive feedback rather than criticism.","['ambivalent', 'imperial', 'banal', 'admonish', 'hackneyed', 3]"
adulterate,The chef was careful not to adulterate the purity of the recipe by adding unnecessary ingredients,The company was accused of trying to adulterate their products to cut costs,It is important to always read food labels to ensure that there are no adulterated substances present,Some people seek out organic food to avoid the risk of consuming adulterated products,Adulterating medication is illegal and can have serious consequences for public health.,"['vicissitude', 'hyperbole', 'adulterate', 'admonish', 'foible', 2]"
aesthetic,"Her room had an eclectic aesthetic, with vintage furniture and bright modern accents blending together seamlessly","The gallery featured a mix of traditional and contemporary art, creating a visually striking aesthetic experience for visitors","She had a keen eye for design, always curating her surroundings to reflect her unique aesthetic sensibilities","The fashion show showcased a range of styles, from minimalist chic to avant-garde, appealing to different aesthetic preferences","The cozy cafe had an inviting aesthetic, with warm wood tones and soft lighting creating a welcoming atmosphere for patrons.","['unconscionable', 'belie', 'vex', 'aesthetic', 'unscrupulous', 3]"
affinity,Affinity is a deep connection that can be formed through shared interests and values,People often find an affinity with others who have similar outlooks on life,Developing an affinity with someone can lead to strong and lasting relationships,"Some people have a natural affinity for certain activities or subjects, excelling in them effortlessly",Cultivating an affinity with oneself is important for personal growth and self-acceptance.,"['hedonist', 'affinity', 'ineffable', 'iconoclast', 'genteel', 1]"
aggrandise,The mayor's decision to aggrandise his office with luxurious furnishings raised eyebrows among the city council members,Critics argued that such actions were purely meant to aggrandise his own image rather than benefit the community,"Despite the backlash, the mayor continued to aggrandise himself, hosting extravagant events and commissioning expensive artwork for his office",The attempts to aggrandise his status only served to alienate him from the very constituents he was meant to serve,"In the end, the mayor's penchant for self-aggrandisement proved to be his downfall, as the public demanded a leader who prioritized their needs over personal glorification.","['allay', 'aggrandise', 'usurp', 'facetious', 'verisimilitude', 1]"
facetious,"She couldn't help but be facetious during the meeting, making light-hearted comments even in serious discussions","Her facetious remarks often elicited chuckles from her colleagues, but sometimes they missed the mark and left people puzzled","Despite her facetious nature, she was respected for her clever wit and ability to lighten the mood","It was clear that her facetious remarks were not meant to offend, but rather to inject some humor into the conversation","Overall, her facetious demeanor made her a unique and memorable team member.","['veracious', 'abscission', 'facetious', 'guile', 'usurp', 2]"
facile,The new software program makes it facile to organize and categorize large amounts of data efficiently,"With its user-friendly interface and intuitive design, navigating through the system is quite facile for users of all levels",The instructions provided in the manual are so clear and concise that even beginners find the installation process facile to complete,"The team found it facile to collaborate on the project using the online platform, allowing for seamless communication and file sharing","Overall, the entire process was made simple and facile thanks to the well-designed tools and resources available.","['facile', 'incandescent', 'squirm', 'blatant', 'abstemious', 0]"
farcical,The play we watched last night was a farcical comedy that had us laughing non-stop,The actors' exaggerated gestures and silly antics added to the overall farcical nature of the production,The farcical plot twists and mistaken identities kept the audience entertained throughout the performance,"We couldn't help but chuckle at the absurd situations the characters found themselves in, making the play even more farcical","Overall, it was a delightful evening filled with farcical humor and lighthearted entertainment.","['torment', 'vapid', 'abeyance', 'venal', 'farcical', 4]"
fastidious,"She was known among her friends for her fastidious attention to detail, always making sure everything was in its proper place","From her perfectly arranged desk to her meticulously planned schedule, she approached all tasks with a fastidious mindset","Her fastidious nature extended beyond just her personal habits; she was also a diligent editor, carefully checking every word for errors","Some would say she was a bit too fastidious, never willing to settle for anything less than perfection","Despite the occasional teasing from her friends about her fastidious ways, she took great pride in her organized and precise approach to life.","['inane', 'bemuse', 'fastidious', 'fraternal', 'volition', 2]"
fatuous,"She dismissed his fatuous comments about the weather with an exasperated sigh, refusing to engage in such trivial conversation","His fatuous behavior at the party, where he boasted endlessly about his nonexistent achievements, left everyone rolling their eyes in disbelief","Despite his fatuous attempts to impress her with his grandiose stories, she saw right through his facade of bravado","The fatuous salesman tried to convince customers that his miracle product could solve all their problems, but most saw it for what it truly was – a scam","His fatuous sense of superiority grated on her nerves, causing her to distance herself from his insufferable presence.","['flout', 'fatuous', 'vilify', 'inert', 'alacrity', 1]"
fecund,"The fecund soils of the countryside yielded bountiful harvests year after year, sustaining the local community",The fecund imagination of the artist led to the creation of mesmerizing paintings that captured the essence of nature,The fecund mother rabbit gave birth to a litter of adorable baby bunnies in the cozy burrow,The fecund research field provided ample opportunities for groundbreaking discoveries and scientific advancements,The fecund brainstorming session produced a multitude of innovative ideas for the upcoming project.,"['adamant', 'fecund', 'ambivalent', 'flout', 'vitriolic', 1]"
felicity,"Her melodious laughter echoed through the room, filling the atmosphere with a sense of felicity that was contagious","Her eyes sparkled with felicity as she shared stories of her recent travels, spreading joy to everyone around her",The warm sunshine streaming through the window added to the overall sense of felicity in the air,"As the aroma of freshly baked cookies wafted through the kitchen, a feeling of felicity settled over the household",The simple act of spending quality time with loved ones often brings a sense of felicity that money cannot buy.,"['felicity', 'indolent', 'inexorable', 'squirm', 'allay', 0]"
fauna,"The rainforest is teeming with diverse fauna, from colorful butterflies to playful monkeys swinging through the trees",Explorers have encountered exotic fauna like the elusive jaguar and the vibrant poison dart frog,Conservation efforts are crucial in protecting the fragile balance of the rainforest's fauna and flora,Scientists study the behavior and habitats of the local fauna to better understand and preserve these unique species,"Tourists flock to the area, eager to catch a glimpse of the fascinating fauna that call the rainforest home.","['facile', 'verisimilitude', 'aggrandise', 'fauna', 'hypothetical', 3]"
fervour,"The crowd erupted in fervour as the championship game reached its final moments, cheering on their team with unwavering passion","The players themselves displayed a fervour for the sport, giving their all on the field in pursuit of victory","Even the coach could feel the fervour in the air, motivating his team to push through exhaustion and give it their all","The fervour of competition fueled the intense atmosphere, creating a sense of electricity that crackled throughout the stadium","In the end, it was the fervour of the fans that left a lasting impression, their cheers echoing long after the final whistle had blown.","['ubiquitous', 'incisive', 'fervour', 'abscission', 'homogenous', 2]"
fetter,"The heavy chains were a cruel fetter on his freedom, weighing him down both physically and mentally",He longed to break free from the fetter of his past mistakes and start afresh,"The strict rules imposed by society felt like an invisible fetter, restricting his every move","Despite the fetter of self-doubt that held him back, he pushed forward with determination and resilience",It was only when he finally let go of the fetter of fear that he was able to truly embrace his full potential.,"['verisimilitude', 'unctuous', 'facile', 'fetter', 'homily', 3]"
fidelity,"Fidelity is essential in any relationship as it signifies loyalty, trust, and devotion to one another",Maintaining fidelity in a partnership builds a strong foundation of commitment and mutual respect,The couple's fidelity to each other was evident in their unwavering support and unwavering commitment,"Fidelity in friendships is equally important, fostering trust and deepening bonds over time","Striving for fidelity in all aspects of life can lead to deeper, more fulfilling connections with others.","['abeyance', 'vernacular', 'benign', 'foible', 'fidelity', 4]"
finesse,"He approached the challenging task with finesse, effortlessly navigating through the intricate details",His finesse in negotiation allowed him to secure a favorable deal for his client,"With finesse and precision, she executed the complex dance routine flawlessly",The artist's finesse in brush strokes brought life and depth to the painting,The chef's finesse in plating transformed the dish into a work of art.,"['squirm', 'finesse', 'indigent', 'inept', 'affinity', 1]"
flagrant,The team's flagrant disregard for the rules resulted in a suspension for several players,The flagrant display of wealth by the celebrity raised eyebrows among the public,The company's flagrant misuse of funds led to an investigation by authorities,His flagrant behavior during the meeting shocked everyone in the room,The flagrant violation of human rights in the region sparked international outrage.,"['beget', 'incipient', 'flagrant', 'heresy', 'verisimilitude', 2]"
flaunt,"She had a penchant for luxury handbags, always finding ways to flaunt her latest purchase at social gatherings","Her confidence was evident as she strutted down the street, flaunting her designer sunglasses with pride","Despite her modest upbringing, she had a knack for flaunting her impeccable sense of style effortlessly","With a charismatic smile, she knew just how to flaunt her achievements in a humble yet captivating manner","Whether it was her career success or personal accomplishments, she never missed an opportunity to subtly flaunt her many talents.","['incongruous', 'impetuous', 'infamous', 'flaunt', 'beget', 3]"
flout,She had a rebellious nature and would often flout the rules set by authority figures,It seemed as though she took pleasure in flouting expectations and challenging the status quo,"Despite warnings from her peers, she continued to flout social conventions and forge her own path",Her willingness to flout traditional norms garnered both admirers and critics,"Some saw her defiance as a form of courage, while others viewed it as a reckless disregard for tradition.","['glut', 'adulterate', 'flout', 'gregarious', 'volition', 2]"
foible,"A person's foible can often be endearing, like the way they always forget where they put their keys",It's these imperfections that make us human and relatable,Everyone has their own unique set of foibles that shape their personality,Embracing our foibles can lead to self-acceptance and growth,"It's important to recognize and laugh at our foibles, rather than letting them hold us back.","['foible', 'abdicate', 'beleaguered', 'abstemious', 'foment', 0]"
foment,The political agitators attempted to foment unrest among the citizens by spreading false information,Their goal was to foment discord and incite a rebellion against the government,"Despite their efforts to foment chaos, the authorities swiftly intervened to maintain peace and order",The group's leader pleaded with them to cease their attempts to foment violence and instead engage in peaceful dialogue,"Recognizing the destructive nature of their actions, some members of the group chose to abandon their mission to foment upheaval.","['incorrigible', 'abstemious', 'homily', 'foment', 'grandiloquent', 3]"
forbear,I politely ask you to forbear from interrupting me while I am speaking,It is important to remember to forbear judgment until you have gathered all the facts,Let us all forbear from making assumptions about others without getting to know them first,It takes strength and patience to forbear in challenging situations,May we all strive to forbear hostility and instead choose kindness and empathy towards one another.,"['fraternal', 'forbear', 'utilitarian', 'incisive', 'disparage', 1]"
forgo,She decided to forgo attending the party in order to focus on her studies,"Despite the tempting offer, he chose to forgo buying new clothes and save money instead",The doctor advised him to forgo consuming sugary drinks to improve his health,"In order to meet the deadline, she had to forgo taking a vacation this year",They made a mutual agreement to forgo any disagreements and work together harmoniously on the project.,"['fortuitous', 'forgo', 'indignent', 'impugn', 'incisive', 1]"
forshake,"I'm sorry, but 'forshake' is not a standard word in the English language",It seems to be a rare or possibly obsolete term,"If you have another word or concept you would like me to include in a paragraph, feel free to let me know!",,,"['dither', 'gratuitous', 'harbinger', 'forshake', 'husbandry', 3]"
fortuitous,The fortuitous meeting of two old friends at the airport brought a sense of joy and nostalgia,It was truly fortuitous that the rain stopped just in time for the outdoor wedding ceremony,Finding a $20 bill on the sidewalk was a fortuitous surprise for the young girl,The fortuitous timing of the job offer allowed him to finally pursue his dream career,Their fortuitous encounter at the coffee shop led to a deep and lasting friendship.,"['dither', 'fortuitous', 'verisimilitude', 'flagrant', 'ambivalent', 1]"
founder,The founder of the company had a vision that inspired many,She was a passionate leader who worked tirelessly to establish a strong foundation for the business,"As the founder, she made key decisions that shaped the company's direction and success","Throughout her journey as the founder, she faced challenges but remained steadfast in her commitment to the organization",The founder's legacy continues to influence the company's culture and values to this day.,"['forshake', 'belabour', 'founder', 'bequest', 'inert', 2]"
fraternal,"The twins shared a strong fraternal bond that seemed to transcend words, their connection palpable to anyone in their presence","Their fraternal resemblance was uncanny, from the way they walked to the identical smiles they shared","Despite their occasional disagreements, their fraternal love and loyalty never wavered, a testament to the unbreakable bond they shared","The fraternal organization they belonged to was like a second family, providing support and camaraderie in times of need","Throughout history, fraternal societies have played important roles in communities, offering assistance and a sense of belonging to members.","['felicity', 'ambivalent', 'admonish', 'fraternal', 'incessant', 3]"
frenetic,The frenetic pace of the city streets was overwhelming as people rushed past each other in a blur of activity,"The frenetic energy of the crowded market was palpable, with vendors shouting and customers bargaining for the best prices","In the midst of the frenetic chaos, a street performer captivated the crowd with his mesmerizing music","Despite the frenetic atmosphere, a sense of excitement and anticipation filled the air as a parade approached","The frenetic tempo of the music matched the wild dance moves of the performers, creating a captivating spectacle for onlookers.","['frenetic', 'viable', 'husbandry', 'abysmal', 'belie', 0]"
frugal,"She was known for her frugal habits, always looking for ways to save money and cut costs","Despite her substantial income, she lived a frugal lifestyle, opting for budget-friendly options whenever possible","Her frugal mindset extended to all aspects of her life, from grocery shopping to travel planning","Even when dining out, she would choose restaurants known for their frugal menu options",Others admired her frugal nature and sought her advice on how to be more financially savvy.,"['eccentric', 'utopian', 'foment', 'abstinence', 'frugal', 4]"
